*******************************************************************************
 Date__(UT)__HR:MN     R.A._(ICRF/J2000.0)_DEC
**********************************************
$$SOE
 2016-Mar-20 00:00     16 10 13.23 -19 55 31.4
 2016-Mar-21 00:00     16 11 22.14 -19 59 28.3
 2016-Mar-22 00:00     16 12 29.23 -20 03 20.3
 2016-Mar-23 00:00     16 13 34.44 -20 07 07.4
 2016-Mar-24 00:00     16 14 37.74 -20 10 49.8
 2016-Mar-25 00:00     16 15 39.07 -20 14 27.5
 2016-Mar-26 00:00     16 16 38.38 -20 18 00.6
 2016-Mar-27 00:00     16 17 35.62 -20 21 29.1
 2016-Mar-28 00:00     16 18 30.74 -20 24 53.1
 2016-Mar-29 00:00     16 19 23.68 -20 28 12.7
 2016-Mar-30 00:00     16 20 14.38 -20 31 27.9
 2016-Mar-31 00:00     16 21 02.80 -20 34 38.8
 2016-Apr-01 00:00     16 21 48.87 -20 37 45.5
 2016-Apr-02 00:00     16 22 32.54 -20 40 47.9
 2016-Apr-03 00:00     16 23 13.75 -20 43 46.1
 2016-Apr-04 00:00     16 23 52.44 -20 46 40.1
 2016-Apr-05 00:00     16 24 28.55 -20 49 30.1
 2016-Apr-06 00:00     16 25 02.04 -20 52 15.9
 2016-Apr-07 00:00     16 25 32.85 -20 54 57.7
 2016-Apr-08 00:00     16 26 00.94 -20 57 35.4
 2016-Apr-09 00:00     16 26 26.26 -21 00 09.2
 2016-Apr-10 00:00     16 26 48.76 -21 02 39.0
 2016-Apr-11 00:00     16 27 08.41 -21 05 04.8
 2016-Apr-12 00:00     16 27 25.18 -21 07 26.7
 2016-Apr-13 00:00     16 27 39.02 -21 09 44.7
 2016-Apr-14 00:00     16 27 49.89 -21 11 58.8
 2016-Apr-15 00:00     16 27 57.77 -21 14 09.0
 2016-Apr-16 00:00     16 28 02.62 -21 16 15.3
 2016-Apr-17 00:00     16 28 04.40 -21 18 17.7
 2016-Apr-18 00:00     16 28 03.08 -21 20 16.1
 2016-Apr-19 00:00     16 27 58.62 -21 22 10.6
 2016-Apr-20 00:00     16 27 51.00 -21 24 01.0
 2016-Apr-21 00:00     16 27 40.19 -21 25 47.3
 2016-Apr-22 00:00     16 27 26.16 -21 27 29.5
 2016-Apr-23 00:00     16 27 08.89 -21 29 07.4
 2016-Apr-24 00:00     16 26 48.37 -21 30 41.0
 2016-Apr-25 00:00     16 26 24.56 -21 32 10.2
 2016-Apr-26 00:00     16 25 57.48 -21 33 34.7
 2016-Apr-27 00:00     16 25 27.09 -21 34 54.6
 2016-Apr-28 00:00     16 24 53.42 -21 36 09.6
 2016-Apr-29 00:00     16 24 16.46 -21 37 19.7
 2016-Apr-30 00:00     16 23 36.22 -21 38 24.7
 2016-May-01 00:00     16 22 52.73 -21 39 24.3
 2016-May-02 00:00     16 22 06.00 -21 40 18.5
 2016-May-03 00:00     16 21 16.09 -21 41 07.2
 2016-May-04 00:00     16 20 23.04 -21 41 50.0
 2016-May-05 00:00     16 19 26.91 -21 42 27.0
 2016-May-06 00:00     16 18 27.78 -21 42 57.9
 2016-May-07 00:00     16 17 25.72 -21 43 22.6
 2016-May-08 00:00     16 16 20.84 -21 43 41.1
 2016-May-09 00:00     16 15 13.24 -21 43 53.3
 2016-May-10 00:00     16 14 03.04 -21 43 59.1
 2016-May-11 00:00     16 12 50.36 -21 43 58.4
 2016-May-12 00:00     16 11 35.33 -21 43 51.3
 2016-May-13 00:00     16 10 18.08 -21 43 37.8
 2016-May-14 00:00     16 08 58.76 -21 43 17.7
 2016-May-15 00:00     16 07 37.52 -21 42 51.3
 2016-May-16 00:00     16 06 14.50 -21 42 18.6
 2016-May-17 00:00     16 04 49.86 -21 41 39.5
 2016-May-18 00:00     16 03 23.78 -21 40 54.3
 2016-May-19 00:00     16 01 56.41 -21 40 03.1
 2016-May-20 00:00     16 00 27.93 -21 39 06.1
 2016-May-21 00:00     15 58 58.52 -21 38 03.3
 2016-May-22 00:00     15 57 28.35 -21 36 55.1
 2016-May-23 00:00     15 55 57.61 -21 35 41.7
 2016-May-24 00:00     15 54 26.48 -21 34 23.3
 2016-May-25 00:00     15 52 55.16 -21 33 00.4
 2016-May-26 00:00     15 51 23.83 -21 31 33.1
 2016-May-27 00:00     15 49 52.67 -21 30 01.9
 2016-May-28 00:00     15 48 21.89 -21 28 27.2
 2016-May-29 00:00     15 46 51.68 -21 26 49.4
 2016-May-30 00:00     15 45 22.23 -21 25 08.9
 2016-May-31 00:00     15 43 53.72 -21 23 26.3
 2016-Jun-01 00:00     15 42 26.37 -21 21 42.0
 2016-Jun-02 00:00     15 41 00.35 -21 19 56.6
 2016-Jun-03 00:00     15 39 35.85 -21 18 10.6
 2016-Jun-04 00:00     15 38 13.07 -21 16 24.8
 2016-Jun-05 00:00     15 36 52.19 -21 14 39.5
 2016-Jun-06 00:00     15 35 33.37 -21 12 55.6
 2016-Jun-07 00:00     15 34 16.78 -21 11 13.6
 2016-Jun-08 00:00     15 33 02.57 -21 09 34.1
 2016-Jun-09 00:00     15 31 50.89 -21 07 57.8
 2016-Jun-10 00:00     15 30 41.87 -21 06 25.2
 2016-Jun-11 00:00     15 29 35.62 -21 04 56.8
 2016-Jun-12 00:00     15 28 32.25 -21 03 33.3
 2016-Jun-13 00:00     15 27 31.85 -21 02 15.2
 2016-Jun-14 00:00     15 26 34.52 -21 01 02.9
 2016-Jun-15 00:00     15 25 40.33 -20 59 56.8
 2016-Jun-16 00:00     15 24 49.35 -20 58 57.5
 2016-Jun-17 00:00     15 24 01.63 -20 58 05.3
 2016-Jun-18 00:00     15 23 17.23 -20 57 20.5
 2016-Jun-19 00:00     15 22 36.19 -20 56 43.5
 2016-Jun-20 00:00     15 21 58.54 -20 56 14.6
 2016-Jun-21 00:00     15 21 24.30 -20 55 54.1
 2016-Jun-22 00:00     15 20 53.52 -20 55 42.2
 2016-Jun-23 00:00     15 20 26.19 -20 55 39.0
 2016-Jun-24 00:00     15 20 02.33 -20 55 44.9
 2016-Jun-25 00:00     15 19 41.95 -20 55 59.8
 2016-Jun-26 00:00     15 19 25.06 -20 56 24.0
 2016-Jun-27 00:00     15 19 11.65 -20 56 57.6
 2016-Jun-28 00:00     15 19 01.74 -20 57 40.6
 2016-Jun-29 00:00     15 18 55.31 -20 58 33.1
 2016-Jun-30 00:00     15 18 52.36 -20 59 35.3
 2016-Jul-01 00:00     15 18 52.88 -21 00 47.0
 2016-Jul-02 00:00     15 18 56.87 -21 02 08.4
 2016-Jul-03 00:00     15 19 04.32 -21 03 39.4
 2016-Jul-04 00:00     15 19 15.20 -21 05 20.1
 2016-Jul-05 00:00     15 19 29.49 -21 07 10.4
 2016-Jul-06 00:00     15 19 47.17 -21 09 10.2
 2016-Jul-07 00:00     15 20 08.21 -21 11 19.4
 2016-Jul-08 00:00     15 20 32.57 -21 13 37.9
 2016-Jul-09 00:00     15 21 00.21 -21 16 05.6
 2016-Jul-10 00:00     15 21 31.08 -21 18 42.3
 2016-Jul-11 00:00     15 22 05.15 -21 21 27.7
 2016-Jul-12 00:00     15 22 42.37 -21 24 21.8
 2016-Jul-13 00:00     15 23 22.69 -21 27 24.3
 2016-Jul-14 00:00     15 24 06.07 -21 30 34.9
 2016-Jul-15 00:00     15 24 52.44 -21 33 53.3
 2016-Jul-16 00:00     15 25 41.77 -21 37 19.4
 2016-Jul-17 00:00     15 26 34.01 -21 40 52.8
 2016-Jul-18 00:00     15 27 29.10 -21 44 33.3
 2016-Jul-19 00:00     15 28 27.00 -21 48 20.5
 2016-Jul-20 00:00     15 29 27.65 -21 52 14.2
 2016-Jul-21 00:00     15 30 31.02 -21 56 14.1
 2016-Jul-22 00:00     15 31 37.06 -22 00 19.7
 2016-Jul-23 00:00     15 32 45.72 -22 04 31.0
 2016-Jul-24 00:00     15 33 56.96 -22 08 47.4
 2016-Jul-25 00:00     15 35 10.75 -22 13 08.7
 2016-Jul-26 00:00     15 36 27.05 -22 17 34.7
 2016-Jul-27 00:00     15 37 45.83 -22 22 05.0
 2016-Jul-28 00:00     15 39 07.05 -22 26 39.3
 2016-Jul-29 00:00     15 40 30.68 -22 31 17.3
 2016-Jul-30 00:00     15 41 56.70 -22 35 58.8
 2016-Jul-31 00:00     15 43 25.07 -22 40 43.4
 2016-Aug-01 00:00     15 44 55.76 -22 45 30.9
 2016-Aug-02 00:00     15 46 28.74 -22 50 21.0
 2016-Aug-03 00:00     15 48 03.98 -22 55 13.3
 2016-Aug-04 00:00     15 49 41.44 -23 00 07.6
 2016-Aug-05 00:00     15 51 21.09 -23 05 03.5
 2016-Aug-06 00:00     15 53 02.89 -23 10 00.8
 2016-Aug-07 00:00     15 54 46.80 -23 14 59.2
 2016-Aug-08 00:00     15 56 32.78 -23 19 58.2
 2016-Aug-09 00:00     15 58 20.81 -23 24 57.6
 2016-Aug-10 00:00     16 00 10.83 -23 29 57.0
 2016-Aug-11 00:00     16 02 02.83 -23 34 56.2
 2016-Aug-12 00:00     16 03 56.75 -23 39 54.7
 2016-Aug-13 00:00     16 05 52.56 -23 44 52.3
 2016-Aug-14 00:00     16 07 50.23 -23 49 48.7
 2016-Aug-15 00:00     16 09 49.72 -23 54 43.5
 2016-Aug-16 00:00     16 11 51.00 -23 59 36.4
 2016-Aug-17 00:00     16 13 54.03 -24 04 27.0
 2016-Aug-18 00:00     16 15 58.78 -24 09 15.1
 2016-Aug-19 00:00     16 18 05.22 -24 14 00.2
 2016-Aug-20 00:00     16 20 13.32 -24 18 42.2
 2016-Aug-21 00:00     16 22 23.06 -24 23 20.7
 2016-Aug-22 00:00     16 24 34.41 -24 27 55.4
 2016-Aug-23 00:00     16 26 47.34 -24 32 26.0
 2016-Aug-24 00:00     16 29 01.84 -24 36 52.1
 2016-Aug-25 00:00     16 31 17.88 -24 41 13.6
 2016-Aug-26 00:00     16 33 35.45 -24 45 30.2
 2016-Aug-27 00:00     16 35 54.53 -24 49 41.5
 2016-Aug-28 00:00     16 38 15.09 -24 53 47.4
 2016-Aug-29 00:00     16 40 37.12 -24 57 47.4
 2016-Aug-30 00:00     16 43 00.60 -25 01 41.5
 2016-Aug-31 00:00     16 45 25.50 -25 05 29.3
 2016-Sep-01 00:00     16 47 51.80 -25 09 10.6
 2016-Sep-02 00:00     16 50 19.47 -25 12 45.1
 2016-Sep-03 00:00     16 52 48.50 -25 16 12.5
 2016-Sep-04 00:00     16 55 18.84 -25 19 32.6
 2016-Sep-05 00:00     16 57 50.49 -25 22 45.1
 2016-Sep-06 00:00     17 00 23.40 -25 25 49.9
 2016-Sep-07 00:00     17 02 57.56 -25 28 46.5
 2016-Sep-08 00:00     17 05 32.93 -25 31 34.9
 2016-Sep-09 00:00     17 08 09.49 -25 34 14.6
 2016-Sep-10 00:00     17 10 47.20 -25 36 45.6
 2016-Sep-11 00:00     17 13 26.04 -25 39 07.6
 2016-Sep-12 00:00     17 16 05.98 -25 41 20.2
 2016-Sep-13 00:00     17 18 46.99 -25 43 23.3
 2016-Sep-14 00:00     17 21 29.04 -25 45 16.8
 2016-Sep-15 00:00     17 24 12.11 -25 47 00.2
 2016-Sep-16 00:00     17 26 56.16 -25 48 33.5
 2016-Sep-17 00:00     17 29 41.18 -25 49 56.3
 2016-Sep-18 00:00     17 32 27.13 -25 51 08.6
 2016-Sep-19 00:00     17 35 14.00 -25 52 10.0
 2016-Sep-20 00:00     17 38 01.76 -25 53 00.5
 2016-Sep-21 00:00     17 40 50.39 -25 53 39.7
 2016-Sep-22 00:00     17 43 39.87 -25 54 07.6
 2016-Sep-23 00:00     17 46 30.19 -25 54 24.0
 2016-Sep-24 00:00     17 49 21.33 -25 54 28.6
 2016-Sep-25 00:00     17 52 13.27 -25 54 21.4
 2016-Sep-26 00:00     17 55 05.98 -25 54 02.2
 2016-Sep-27 00:00     17 57 59.45 -25 53 30.8
 2016-Sep-28 00:00     18 00 53.66 -25 52 47.1
 2016-Sep-29 00:00     18 03 48.58 -25 51 51.0
 2016-Sep-30 00:00     18 06 44.19 -25 50 42.3
 2016-Oct-01 00:00     18 09 40.47 -25 49 20.9
 2016-Oct-02 00:00     18 12 37.38 -25 47 46.7
 2016-Oct-03 00:00     18 15 34.92 -25 45 59.6
 2016-Oct-04 00:00     18 18 33.05 -25 43 59.4
 2016-Oct-05 00:00     18 21 31.74 -25 41 46.1
 2016-Oct-06 00:00     18 24 30.97 -25 39 19.5
 2016-Oct-07 00:00     18 27 30.71 -25 36 39.6
 2016-Oct-08 00:00     18 30 30.93 -25 33 46.3
 2016-Oct-09 00:00     18 33 31.61 -25 30 39.5
 2016-Oct-10 00:00     18 36 32.73 -25 27 19.2
 2016-Oct-11 00:00     18 39 34.24 -25 23 45.2
 2016-Oct-12 00:00     18 42 36.13 -25 19 57.5
 2016-Oct-13 00:00     18 45 38.38 -25 15 56.0
 2016-Oct-14 00:00     18 48 40.94 -25 11 40.8
 2016-Oct-15 00:00     18 51 43.81 -25 07 11.7
 2016-Oct-16 00:00     18 54 46.95 -25 02 28.7
 2016-Oct-17 00:00     18 57 50.35 -24 57 31.8
 2016-Oct-18 00:00     19 00 53.97 -24 52 21.0
 2016-Oct-19 00:00     19 03 57.82 -24 46 56.1
 2016-Oct-20 00:00     19 07 01.86 -24 41 17.3
 2016-Oct-21 00:00     19 10 06.08 -24 35 24.5
 2016-Oct-22 00:00     19 13 10.47 -24 29 17.7
 2016-Oct-23 00:00     19 16 15.01 -24 22 56.9
 2016-Oct-24 00:00     19 19 19.68 -24 16 22.2
 2016-Oct-25 00:00     19 22 24.47 -24 09 33.4
 2016-Oct-26 00:00     19 25 29.37 -24 02 30.7
 2016-Oct-27 00:00     19 28 34.34 -23 55 14.2
 2016-Oct-28 00:00     19 31 39.39 -23 47 43.7
 2016-Oct-29 00:00     19 34 44.48 -23 39 59.4
 2016-Oct-30 00:00     19 37 49.60 -23 32 01.4
 2016-Oct-31 00:00     19 40 54.74 -23 23 49.6
 2016-Nov-01 00:00     19 43 59.87 -23 15 24.2
 2016-Nov-02 00:00     19 47 04.98 -23 06 45.2
 2016-Nov-03 00:00     19 50 10.05 -22 57 52.7
 2016-Nov-04 00:00     19 53 15.06 -22 48 46.8
 2016-Nov-05 00:00     19 56 19.99 -22 39 27.5
 2016-Nov-06 00:00     19 59 24.82 -22 29 55.0
 2016-Nov-07 00:00     20 02 29.55 -22 20 09.3
 2016-Nov-08 00:00     20 05 34.14 -22 10 10.6
 2016-Nov-09 00:00     20 08 38.59 -21 59 58.9
 2016-Nov-10 00:00     20 11 42.87 -21 49 34.4
 2016-Nov-11 00:00     20 14 46.97 -21 38 57.1
 2016-Nov-12 00:00     20 17 50.87 -21 28 07.2
 2016-Nov-13 00:00     20 20 54.57 -21 17 04.9
 2016-Nov-14 00:00     20 23 58.04 -21 05 50.2
 2016-Nov-15 00:00     20 27 01.29 -20 54 23.2
 2016-Nov-16 00:00     20 30 04.29 -20 42 44.1
 2016-Nov-17 00:00     20 33 07.04 -20 30 53.0
 2016-Nov-18 00:00     20 36 09.54 -20 18 50.0
 2016-Nov-19 00:00     20 39 11.78 -20 06 35.3
 2016-Nov-20 00:00     20 42 13.75 -19 54 09.0
 2016-Nov-21 00:00     20 45 15.46 -19 41 31.2
 2016-Nov-22 00:00     20 48 16.89 -19 28 42.1
 2016-Nov-23 00:00     20 51 18.05 -19 15 41.8
 2016-Nov-24 00:00     20 54 18.92 -19 02 30.5
 2016-Nov-25 00:00     20 57 19.50 -18 49 08.2
 2016-Nov-26 00:00     21 00 19.79 -18 35 35.3
 2016-Nov-27 00:00     21 03 19.78 -18 21 51.8
 2016-Nov-28 00:00     21 06 19.47 -18 07 57.9
 2016-Nov-29 00:00     21 09 18.85 -17 53 53.8
 2016-Nov-30 00:00     21 12 17.92 -17 39 39.6
 2016-Dec-01 00:00     21 15 16.67 -17 25 15.5
 2016-Dec-02 00:00     21 18 15.10 -17 10 41.7
 2016-Dec-03 00:00     21 21 13.20 -16 55 58.4
 2016-Dec-04 00:00     21 24 10.97 -16 41 05.8
 2016-Dec-05 00:00     21 27 08.40 -16 26 04.0
 2016-Dec-06 00:00     21 30 05.49 -16 10 53.2
 2016-Dec-07 00:00     21 33 02.23 -15 55 33.6
 2016-Dec-08 00:00     21 35 58.62 -15 40 05.5
 2016-Dec-09 00:00     21 38 54.65 -15 24 28.9
 2016-Dec-10 00:00     21 41 50.33 -15 08 44.1
 2016-Dec-11 00:00     21 44 45.65 -14 52 51.3
 2016-Dec-12 00:00     21 47 40.61 -14 36 50.7
 2016-Dec-13 00:00     21 50 35.20 -14 20 42.5
 2016-Dec-14 00:00     21 53 29.44 -14 04 26.8
 2016-Dec-15 00:00     21 56 23.32 -13 48 03.8
 2016-Dec-16 00:00     21 59 16.84 -13 31 33.7
 2016-Dec-17 00:00     22 02 10.01 -13 14 56.7
 2016-Dec-18 00:00     22 05 02.84 -12 58 13.0
 2016-Dec-19 00:00     22 07 55.34 -12 41 22.7
 2016-Dec-20 00:00     22 10 47.50 -12 24 26.0
 2016-Dec-21 00:00     22 13 39.33 -12 07 23.1
 2016-Dec-22 00:00     22 16 30.83 -11 50 14.2
 2016-Dec-23 00:00     22 19 22.02 -11 32 59.4
 2016-Dec-24 00:00     22 22 12.90 -11 15 39.0
 2016-Dec-25 00:00     22 25 03.47 -10 58 13.1
 2016-Dec-26 00:00     22 27 53.73 -10 40 42.0
 2016-Dec-27 00:00     22 30 43.70 -10 23 05.7
 2016-Dec-28 00:00     22 33 33.36 -10 05 24.5
 2016-Dec-29 00:00     22 36 22.74 -09 47 38.6
 2016-Dec-30 00:00     22 39 11.83 -09 29 48.2
 2016-Dec-31 00:00     22 42 00.64 -09 11 53.4
 2017-Jan-01 00:00     22 44 49.16 -08 53 54.5
 
